experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,42,0.09270811588049191,0.09188268733616134,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,44,0.0858785471975693,0.0848591428291787,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,46,0.0786647515057519,0.07765970759567928,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,48,0.07248282784087258,0.07168847548398986,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,50,0.06697384733775098,0.0661844341986209,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,52,0.06240706746966729,0.06173531415234927,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,54,0.05795620125819052,0.05730786986511123,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,56,0.05475087650392337,0.05422905656042972,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,58,0.05127492518255515,0.05088054449942847,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,60,0.048716368547681056,0.04831099711538051,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,62,0.04614768717103803,0.04575329134145559,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,64,0.04381458145446413,0.04349663299924997,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,66,0.04173361097080358,0.041449731250470696,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,68,0.03975834849502976,0.0394622522344931,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,70,0.03817574393276996,0.03790407635680679,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,72,0.036734403835276215,0.036471428889002525,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,74,0.035420212491849866,0.03516523066582931,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,76,0.03398678616461309,0.0337653046682764,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,78,0.032679954786734404,0.03246744653125926,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,80,0.031652634969066666,0.031458962910725474,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,82,0.0307186406997654,0.030508797513579437,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,84,0.029657102924644164,0.02945724651501714,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,86,0.028765762516267293,0.028553511606401998,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,88,0.027924085326884167,0.02771030879587266,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,90,0.027128562449338776,0.026937220316836947,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,92,0.026316402758669363,0.02612365555749141,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,94,0.025551038380504126,0.02536330653386962,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,96,0.02483457408746168,0.02465157762474108,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,98,0.024151925158824562,0.02398262159905275,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,100,0.023580955419098333,0.02341254106679899,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,102,0.02296383044780141,0.022818039608578117,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,104,0.02238448946954048,0.02224698146246796,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,106,0.021904383651932348,0.021764619819182054,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,108,0.021443738486655196,0.02130710601199132,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,110,0.020947159224079893,0.02081096575106571,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,112,0.020471045565832527,0.02034547395762161,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,114,0.02007237770120385,0.019957179719369562,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,116,0.019640383158548175,0.019525868798564036,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,118,0.01922478551062989,0.01911342787043751,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,120,0.018830320727224677,0.018720398828974992,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,122,0.018556808645588105,0.01844696832972501,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,124,0.018190051335811603,0.018085877978144538,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,126,0.017839335062686874,0.017737082012726703,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,128,0.017550534252706574,0.01745311752500542,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,130,0.017225707685091438,0.01713120597783995,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,132,0.01691224679770566,0.016822327732091788,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,134,0.016612093578558376,0.01652357542821137,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,136,0.016323295838412678,0.01623446038299592,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,138,0.016133270528507566,0.016045875254381958,0
trajectory,stag_hunt,standard_pg,17,0.7100000000000001,0.5,139,0.015997837896337935,0.015909233347352184,0
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,0,0.7171419336470849,0.7142192370320538,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,2,0.7302109859693672,0.7096622503459401,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,4,0.7346280598394753,0.7018251496952083,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,6,0.7314524870554047,0.6975481141136174,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,8,0.7408135511058226,0.6929288506550945,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,10,0.7484365785504252,0.7004031313128909,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,12,0.7517895805971462,0.7096132735372618,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,14,0.7500050748302314,0.7126351933050177,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,16,0.7583009730649807,0.7226535631857801,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,18,0.7649062458715803,0.7266414200142395,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,20,0.7616983754563206,0.7151965359710959,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,22,0.7610143114640309,0.7308087463196695,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,24,0.7670052949070307,0.7416353685458897,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,26,0.7778537784816422,0.7635965993191483,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,28,0.7933633295384107,0.7673163897967223,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,30,0.8020301865379208,0.7777948728591622,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,32,0.814440847285797,0.7921300572317124,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,34,0.826442089841266,0.8114935690835141,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,36,0.828980663038907,0.8217115340818733,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,38,0.8272946480960295,0.8287474826444141,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,40,0.8339594380330184,0.8373446355049142,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,42,0.8387161331955855,0.8367646856508991,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,44,0.8393485712278942,0.840872899964321,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,46,0.8445126293739066,0.8483947207308806,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,48,0.8543793418813357,0.8588399992672258,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,50,0.8623463713282592,0.8613561066870483,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,52,0.8657333014387125,0.8691595017235645,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,54,0.8677212468433033,0.876747598474204,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,56,0.8735501503913581,0.8795174465043476,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,58,0.8805491189901938,0.8821899840931161,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,60,0.8838205044916307,0.8857284258420561,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,62,0.8869203800852506,0.8871518759190041,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,64,0.8901859231892032,0.8885394667106129,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,66,0.8938261577003908,0.8898770667226612,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,68,0.8996835803647663,0.8945914213204379,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,70,0.9032777883731119,0.899877275051588,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,72,0.9057883271201451,0.9057334860864833,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,74,0.9071475533588483,0.9085600500882327,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,76,0.9114053074776741,0.9116902994050827,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,78,0.9122620960165244,0.9122059990124886,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,80,0.9129346199510896,0.9148030903524292,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,82,0.916355237553116,0.9196492385170907,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,84,0.9195023564993844,0.9200738704079926,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,86,0.9235449715435372,0.9221057563421325,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,88,0.9248973219754014,0.9246357443370806,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,90,0.9271107211001411,0.926578891028486,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,92,0.9283786952935752,0.9289290225105372,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,94,0.9301917099499993,0.9315981007200139,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,96,0.9289819958402091,0.9347608542746025,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,98,0.9305225068677319,0.936970627101884,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,100,0.9338444583779836,0.9396273348498158,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,102,0.9352960462298225,0.9411136518388195,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,104,0.9359374767360696,0.942973105094407,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,106,0.9372817171982474,0.9435918928682849,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,108,0.938313796617435,0.9461312276764611,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,110,0.9411388308072219,0.9470828791422856,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,112,0.9415320684023113,0.9478493326527636,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,114,0.9425722349084872,0.9494402497007667,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,116,0.9447255135163043,0.9492054953645951,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,118,0.9466845729447768,0.9497945850473374,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,120,0.9479194310197051,0.9518028836079645,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,122,0.9491185154023629,0.9537622318706294,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,124,0.9501322302029175,0.9542178865184853,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,126,0.9520654296265447,0.955225469314448,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,128,0.9535379905034885,0.9564239030603305,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,130,0.9538474699105497,0.9576234252110425,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,132,0.954244900445921,0.9581887933249429,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,134,0.9541487170857464,0.9585029964542003,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,136,0.9551141883237727,0.9585676436488567,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,138,0.9556034523368533,0.9596046077919093,1
trajectory,stag_hunt,standard_pg,18,0.7100000000000001,0.7100000000000001,139,0.9563787442122651,0.960077112161792,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,0,0.7306132027057105,0.9212144219911684,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,2,0.7424356842619819,0.9225133824295403,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,4,0.7686971043684019,0.924571055909983,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,6,0.7911856246654638,0.9249957277458369,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,8,0.8138676485692241,0.927455214941994,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,10,0.8321075219802343,0.9263738378896814,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,12,0.8386637933034057,0.9279181052013675,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,14,0.8460085818029046,0.930482906994307,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,16,0.8505944622799769,0.9305590120738381,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,18,0.8571184337744624,0.9339808057866895,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,20,0.8652761475324415,0.9368491723760838,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,22,0.8759791892629438,0.938745921601656,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,24,0.8805061972034901,0.939542987325145,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,26,0.8882747140167526,0.9421221948183199,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,28,0.8970731838813755,0.9435803194567521,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,30,0.9001785522288507,0.9453909867237642,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,32,0.9063203058584902,0.9460320603967243,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,34,0.9097239875819175,0.9464406310360318,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,36,0.9148533410341906,0.9475086776517743,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,38,0.9171533545197538,0.9476961039437144,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,40,0.9188804462726087,0.9496876790500004,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,42,0.9220352624485976,0.9505487458082562,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,44,0.9242551667435519,0.9513046528448769,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,46,0.9263255419818751,0.9528806257993119,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,48,0.9287099253336758,0.9534044567439766,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,50,0.9324538742333455,0.9545685275444631,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,52,0.9331853596055002,0.9564108592643528,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,54,0.9372947529022907,0.9574975647670995,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,56,0.9399512503254325,0.9582683227159685,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,58,0.9411057501222669,0.9595977892115349,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,60,0.9406182632948492,0.9598278556328732,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,62,0.943586935857961,0.9602817893629674,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,64,0.9447424758226592,0.9609706009748418,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,66,0.945383044275123,0.962328036845935,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,68,0.9452999524304199,0.9643462309652536,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,70,0.9459107540531918,0.9642636784875425,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,72,0.9473626390484805,0.9653830314408302,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,74,0.9490714733321483,0.9655474317662107,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,76,0.9507269233828614,0.9662737580647117,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,78,0.9528622053656847,0.9672595463462984,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,80,0.9517380026941881,0.967293295832451,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,82,0.9535876117616268,0.968095712511529,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,84,0.9547789406059729,0.968944085716916,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,86,0.9564894066440417,0.9686133489840099,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,88,0.9572930663855568,0.9689939053443756,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,90,0.9577765755911677,0.9692529022576923,1
trajectory,stag_hunt,standard_pg,19,0.7100000000000001,0.92,92,0.9586838966744408,0.9700005544669575,1
