experiment,game,method,seed,success,final_reward_mean,final_coop_min,final_coop_mean
ablation,stag_hunt,lola_style,88,1,3.9236316853608972,0.9839049449099836,0.9845840223395359
ablation,stag_hunt,lola_style,89,0,1.9928094983498834,0.007097165856771617,0.0073524831132019425
ablation,stag_hunt,lola_style,90,0,1.9906310192910366,0.00964554240075821,0.009648246678958014
ablation,stag_hunt,lola_style,91,1,3.9215892252472795,0.983386040005159,0.9841678169423409
ablation,stag_hunt,lola_style,92,0,1.9926134747937403,0.007545906259189505,0.007557889873456578
ablation,stag_hunt,lola_style,93,1,3.9190596488150553,0.9831735457459518,0.9836517069341848
ablation,stag_hunt,lola_style,94,0,1.9927410177458107,0.007414511766466955,0.007424344644326229
ablation,stag_hunt,lola_style,95,0,1.9924747664220248,0.007683562045123809,0.007703252722318598
ablation,stag_hunt,lola_style,96,0,1.993145456188563,0.0068556666796963685,0.007001544861445426
ablation,stag_hunt,lola_style,97,1,3.9009617158772394,0.9784483991388456,0.9799525607853645
ablation,stag_hunt,lola_style,98,0,1.9931016099521073,0.007007909087271072,0.007047382159425573
ablation,stag_hunt,lola_style,99,0,1.9931049539219152,0.0068558375288857425,0.007043784819273728
ablation,stag_hunt,meta_mapg,0,0,1.9928088481961619,0.007343580926709694,0.007353367559916906
ablation,stag_hunt,meta_mapg,1,0,1.992819577096446,0.007192188668967389,0.00734207364318311
ablation,stag_hunt,meta_mapg,2,1,3.9191240095631237,0.9825046762367313,0.983665521333443
ablation,stag_hunt,meta_mapg,3,1,3.929007946390432,0.9854324280730091,0.9856785635016503
ablation,stag_hunt,meta_mapg,4,1,3.9291548464977266,0.9852081587212002,0.9857085726098729
ablation,stag_hunt,meta_mapg,5,1,3.939384298202431,0.9869528917146608,0.9877877951097245
ablation,stag_hunt,meta_mapg,6,1,3.9183990952814467,0.9834714498893009,0.9835168028167938
ablation,stag_hunt,meta_mapg,7,0,1.9925942966595573,0.007570397928755852,0.007577980534917839
ablation,stag_hunt,meta_mapg,8,0,1.992883494735258,0.007151965349489833,0.007275247341012446
ablation,stag_hunt,meta_mapg,9,0,1.9929529878015728,0.00703181525284134,0.007202555143898597
ablation,stag_hunt,meta_mapg,10,1,3.9307749475040836,0.9856707853544531,0.9860381098309233
ablation,stag_hunt,meta_mapg,11,0,1.9932434300014985,0.006603846151826161,0.006899101266614145
ablation,stag_hunt,meta_mapg,12,0,1.9911947598842832,0.009038193052672148,0.009051001508465734
ablation,stag_hunt,meta_mapg,13,1,3.935123754431646,0.9841702791926734,0.9869267641138812
ablation,stag_hunt,meta_mapg,14,0,1.9933975751001987,0.006559291952334444,0.0067385527770592105
ablation,stag_hunt,meta_mapg,15,0,1.9932341626940333,0.006671042829941723,0.006908864869348221
ablation,stag_hunt,meta_mapg,16,0,1.9922165522645217,0.00789735164994256,0.007974193297814576
ablation,stag_hunt,meta_mapg,17,0,1.9920170150083707,0.008134653150374867,0.00818390670054209
ablation,stag_hunt,meta_mapg,18,1,3.8524397592340494,0.9698815843757789,0.9699460089088168
ablation,stag_hunt,meta_mapg,19,0,1.9926710618268315,0.0074776853471976495,0.0074975780142534695
ablation,stag_hunt,meta_mapg,20,0,1.9919648383032116,0.008208384658239956,0.008238792004025133
ablation,stag_hunt,meta_mapg,21,1,3.916001192138978,0.982679859485156,0.9830274708811919
ablation,stag_hunt,meta_mapg,22,1,3.899800044517538,0.9790219823861275,0.9797133672298175
ablation,stag_hunt,meta_mapg,23,0,1.9923439614828533,0.007792190478192901,0.007840449474228645
ablation,stag_hunt,meta_mapg,24,1,3.902141194607802,0.9798537683016134,0.980192915578108
ablation,stag_hunt,meta_mapg,25,0,1.9890574317615723,0.011318086014408753,0.011327505086741295
ablation,stag_hunt,meta_mapg,26,0,1.9916577091481065,0.008556008032068275,0.008562225871534547
ablation,stag_hunt,meta_mapg,27,0,1.9912607634582382,0.008957465159124024,0.00898122188844384
ablation,stag_hunt,meta_mapg,28,1,3.9144406109109395,0.9818036102125933,0.9827092318751367
ablation,stag_hunt,meta_mapg,29,1,3.9248334859892964,0.9845314898345088,0.9848286482310282
ablation,stag_hunt,meta_mapg,30,0,1.992969273589909,0.007134074909564005,0.007185617747331003
ablation,stag_hunt,meta_mapg,31,0,1.990788675647307,0.009476254764019396,0.009480991908052962
ablation,stag_hunt,meta_mapg,32,0,1.9905357078746893,0.00974159532410169,0.009749447096417277
ablation,stag_hunt,meta_mapg,33,1,3.918826771164844,0.9821885766443923,0.9836052864944917
ablation,stag_hunt,meta_mapg,34,1,3.9277899961720326,0.9850984023345605,0.985430706909511
ablation,stag_hunt,meta_mapg,35,0,1.991484207442511,0.008730045563220771,0.008745228954270714
ablation,stag_hunt,meta_mapg,36,0,1.9923010732363775,0.007853423893256906,0.007885465376252634
ablation,stag_hunt,meta_mapg,37,1,3.9142045015210805,0.9825321001392868,0.9826605155662727
ablation,stag_hunt,meta_mapg,38,0,1.9925430974199068,0.007488976834493151,0.007631563889067551
ablation,stag_hunt,meta_mapg,39,1,3.913116733012635,0.9823057712436487,0.9824383093553588
ablation,stag_hunt,meta_mapg,40,1,3.912497101192165,0.9813423669452409,0.9823122712173173
ablation,stag_hunt,meta_mapg,41,0,1.9932518461208608,0.006838795515420516,0.006890586373992353
ablation,stag_hunt,meta_mapg,42,0,1.9932762879497474,0.006760551383524369,0.006865066702381234
ablation,stag_hunt,meta_mapg,43,0,1.9927197996576347,0.0074327480786651415,0.007446553235903611
ablation,stag_hunt,meta_mapg,44,0,1.9928879409278712,0.007247919405633571,0.0072706443297726984
ablation,stag_hunt,meta_mapg,45,0,1.9924629191979948,0.00769758194149886,0.007715674729555148
ablation,stag_hunt,meta_mapg,46,1,3.9152968422821184,0.9826946929887083,0.9828836073307972
ablation,stag_hunt,meta_mapg,47,1,3.907991817186207,0.9805935033822417,0.9813909673487796
ablation,stag_hunt,meta_mapg,48,0,1.9930219478038806,0.006989502697170817,0.007130525724980064
ablation,stag_hunt,meta_mapg,49,1,3.932544377229685,0.985942324500672,0.9863979912398568
ablation,stag_hunt,meta_mapg,50,0,1.992304925305623,0.0078743919854978,0.007881425132331085
ablation,stag_hunt,meta_mapg,51,0,1.9924546707720627,0.007694200870524243,0.0077243219550960085
ablation,stag_hunt,meta_mapg,52,0,1.9933308625109913,0.00679095427351709,0.006808190991422401
ablation,stag_hunt,meta_mapg,53,0,1.9913044532563913,0.008932366192006809,0.008935052195155458
ablation,stag_hunt,meta_mapg,54,0,1.9928081258164734,0.007342508609533186,0.007354123161245241
ablation,stag_hunt,meta_mapg,55,0,1.9922106667987882,0.007916778613110865,0.007980380483607243
ablation,stag_hunt,meta_mapg,56,0,1.9935478582083024,0.006339133396348581,0.006581930362487153
ablation,stag_hunt,meta_mapg,57,1,3.935236393947383,0.9866068063501634,0.986945089030324
ablation,stag_hunt,meta_mapg,58,1,3.922024370021809,0.9838224418620695,0.9842562678664676
ablation,stag_hunt,meta_mapg,59,1,3.9206690587959985,0.9839041304318494,0.983979827643848
ablation,stag_hunt,meta_mapg,60,0,1.9931513837943127,0.006796003372963197,0.006995299702385055
ablation,stag_hunt,meta_mapg,61,1,3.935967100332681,0.9857762676961904,0.9870945320980961
ablation,stag_hunt,meta_mapg,62,0,1.9934405680821794,0.006300606564217598,0.006693372841771314
ablation,stag_hunt,meta_mapg,63,1,3.928438591780962,0.9839827413561848,0.9855641832480899
ablation,stag_hunt,meta_mapg,64,1,3.9179138290255877,0.9819242989182485,0.9834191518408679
ablation,stag_hunt,meta_mapg,65,1,3.9161123403500113,0.9827704721370165,0.983050136268917
ablation,stag_hunt,meta_mapg,66,1,3.902702459051375,0.9801929456153654,0.980307830813068
ablation,stag_hunt,meta_mapg,67,1,3.928547293820982,0.9844958696702949,0.9855855045390483
ablation,stag_hunt,meta_mapg,68,0,1.9916642970936047,0.008544345874246687,0.008555281049150853
ablation,stag_hunt,meta_mapg,69,1,3.9182037591266576,0.9821139213227754,0.9834780841678331
ablation,stag_hunt,meta_mapg,70,1,3.9313831926607143,0.986134264704368,0.98616174053
ablation,stag_hunt,meta_mapg,71,0,1.9928092202220955,0.007150641186006252,0.007352850336495586
ablation,stag_hunt,meta_mapg,72,0,1.9931195014511007,0.007008780374936379,0.007028705459167546
ablation,stag_hunt,meta_mapg,73,0,1.9917933369083034,0.00839202789479072,0.00841931547717243
ablation,stag_hunt,meta_mapg,74,0,1.9933094280889323,0.0067609074640610665,0.006830525611392105
ablation,stag_hunt,meta_mapg,75,1,3.9170297932618494,0.9822828665596438,0.9832379256532495
ablation,stag_hunt,meta_mapg,76,1,3.921842905214624,0.9839452030129653,0.9842192060142185
ablation,stag_hunt,meta_mapg,77,1,3.9162174804663596,0.9827911522660469,0.9830716008657736
ablation,stag_hunt,meta_mapg,78,0,1.9937454397430068,0.006298768532590879,0.006376522227224814
ablation,stag_hunt,meta_mapg,79,1,3.9173758988227574,0.9814688607209703,0.9833100817998721
ablation,stag_hunt,meta_mapg,80,1,3.91776018787548,0.982944699700136,0.9833865506958077
ablation,stag_hunt,meta_mapg,81,0,1.9925488036523296,0.007598162321635936,0.0076256454890719985
ablation,stag_hunt,meta_mapg,82,0,1.9927691304057162,0.007263984109203292,0.00739487053102973
ablation,stag_hunt,meta_mapg,83,0,1.9929944585682886,0.007149316285975944,0.007159308214527135
ablation,stag_hunt,meta_mapg,84,0,1.9927407506503672,0.007409292578019778,0.007424623758356755
ablation,stag_hunt,meta_mapg,85,0,1.9930721778943803,0.00687771256828988,0.00707799584082013
ablation,stag_hunt,meta_mapg,86,1,3.927886998347759,0.984259731296171,0.9854512518588172
ablation,stag_hunt,meta_mapg,87,0,1.9931357424015899,0.006918866609344972,0.007011724575158454
ablation,stag_hunt,meta_mapg,88,1,3.9230750838899997,0.9837277648787058,0.9844706515075663
ablation,stag_hunt,meta_mapg,89,0,1.9927643342375763,0.007129718384314285,0.007399714387968133
ablation,stag_hunt,meta_mapg,90,0,1.9907402122277162,0.00953005986844785,0.009532386959472994
ablation,stag_hunt,meta_mapg,91,1,3.921168717435182,0.9833031493884137,0.9840820794086507
ablation,stag_hunt,meta_mapg,92,0,1.9925474569455717,0.007613656771362746,0.007627058583511788
ablation,stag_hunt,meta_mapg,93,1,3.9186332151171848,0.9831038646557131,0.9835646989724783
ablation,stag_hunt,meta_mapg,94,0,1.9926423089474197,0.007516950828953949,0.007527689012249809
ablation,stag_hunt,meta_mapg,95,0,1.9923869767840046,0.007775160837984481,0.007795323187213599
ablation,stag_hunt,meta_mapg,96,0,1.9930859837468557,0.006910673772356286,0.007063630701749162
ablation,stag_hunt,meta_mapg,97,1,3.897501926075302,0.9779958894811572,0.9792428013100535
ablation,stag_hunt,meta_mapg,98,0,1.9930311447810867,0.007078617096407575,0.007120974677491738
ablation,stag_hunt,meta_mapg,99,0,1.993026701422209,0.006928966625439204,0.007125500993753187
ablation,ipd,standard_pg,0,0,9.78610571187307,0.012667594008629124,0.01501520959064993
ablation,ipd,standard_pg,1,0,9.780768615667062,0.01117923729514239,0.012541443738719883
ablation,ipd,standard_pg,2,0,9.793534602554695,0.012589458829538113,0.01592207067214308
ablation,ipd,standard_pg,3,0,9.787153294760046,0.009891875868269092,0.014343625362474473
ablation,ipd,standard_pg,4,0,9.863159399630995,0.011448497508907063,0.027793027185745767
ablation,ipd,standard_pg,5,0,9.795553370974446,0.013409535063449673,0.01651420800826011
ablation,ipd,standard_pg,6,0,9.83407985233778,0.013974244113745368,0.014285064321686308
ablation,ipd,standard_pg,7,0,9.767019724317656,0.009595532016778782,0.011722447463981833
ablation,ipd,standard_pg,8,0,9.808605739445827,0.015233649427659628,0.018972005568566153
ablation,ipd,standard_pg,9,0,9.796437093913049,0.01327233161306674,0.014593425058163776
ablation,ipd,standard_pg,10,0,9.770402727398706,0.008886183275686037,0.013605091794459578
ablation,ipd,standard_pg,11,0,11.857857934176788,0.011654756880263639,0.47758728401981326
ablation,ipd,standard_pg,12,0,9.796871884166508,0.011742901134656083,0.017302188612119504
ablation,ipd,standard_pg,13,1,28.953734856419796,0.9987244644878526,0.9987484386523788
ablation,ipd,standard_pg,14,0,9.781859575108102,0.007674568219067349,0.016126647022599347
ablation,ipd,standard_pg,15,0,9.755224490735792,0.009526132782868818,0.011816331881977941
ablation,ipd,standard_pg,16,0,9.762030147109316,0.008501533067319031,0.009347268791627273
ablation,ipd,standard_pg,17,0,9.833948862404348,0.018042739216381335,0.018324244754842303
ablation,ipd,standard_pg,18,0,9.774271612898236,0.01106769242181082,0.013071639179814036
ablation,ipd,standard_pg,19,0,9.784357677195924,0.009575096486945434,0.015783508929764645
ablation,ipd,standard_pg,20,0,9.792978412733339,0.012254546950472144,0.015984369725713383
ablation,ipd,standard_pg,21,0,9.83134669245397,0.015348900706801016,0.01673655411828645
ablation,ipd,standard_pg,22,0,9.775991248045507,0.011016134925851162,0.012212662659809494
ablation,ipd,standard_pg,23,0,9.869944152726497,0.022784223049272946,0.027740474607671987
ablation,ipd,standard_pg,24,0,9.762734105247617,0.0074176277114480545,0.011270203437988291
ablation,ipd,standard_pg,25,0,9.812725803105497,0.015521100952842792,0.01638805541001563
ablation,ipd,standard_pg,26,0,9.776835680888347,0.010295420641648194,0.013218608443561736
ablation,ipd,standard_pg,27,0,10.111774394091603,0.021964029757694663,0.029537420681174438
ablation,ipd,standard_pg,28,0,9.776211503583973,0.007664885922948145,0.01615917255356969
ablation,ipd,standard_pg,29,0,9.765213156080847,0.0031270052352328527,0.010295020150314482
ablation,ipd,standard_pg,30,0,23.741328295081495,0.06207525651493465,0.49882948966513163
ablation,ipd,standard_pg,31,0,9.827866986749289,0.01456022559926427,0.02392558877995833
ablation,ipd,standard_pg,32,0,9.800056903772623,0.01644320523812484,0.017660994158575694
ablation,ipd,standard_pg,33,0,9.765920768816477,0.008002476846653972,0.009503034255981134
ablation,ipd,standard_pg,34,1,28.962940361823094,0.9989902596108835,0.9990290180580936
ablation,ipd,standard_pg,35,1,28.868876158174388,0.9924680877905443,0.9934155541542161
ablation,ipd,standard_pg,36,0,9.797400816158046,0.009927258568536858,0.011124779379559725
ablation,ipd,standard_pg,37,0,9.784446921861399,0.016496456065658475,0.01660067345331299
ablation,ipd,standard_pg,38,0,9.780257591395356,0.012415915172128813,0.013285593770228137
ablation,ipd,standard_pg,39,0,9.929601820267962,0.010655603767391835,0.024552626029438553
ablation,ipd,standard_pg,40,0,9.800276812509917,0.016661338256114728,0.017062430569953116
ablation,ipd,standard_pg,41,1,28.95316503192684,0.9988554669238987,0.9988568175458017
ablation,ipd,standard_pg,42,0,9.785363723370427,0.012978086603299122,0.013837566931342592
ablation,ipd,standard_pg,43,0,9.81298960936239,0.011543571721100997,0.01733402056217703
ablation,ipd,standard_pg,44,0,9.779235428843183,0.013228453769260325,0.013685647512850504
ablation,ipd,standard_pg,45,0,17.127938839587507,0.00904406953552266,0.49067917878523765
ablation,ipd,standard_pg,46,0,10.006302963320191,0.03159912375920564,0.03733362379995794
ablation,ipd,standard_pg,47,0,9.786184156987797,0.016490923670874798,0.01855537821744839
ablation,ipd,standard_pg,48,0,9.784314766506586,0.015862564854429616,0.017208305153423753
ablation,ipd,standard_pg,49,0,9.795461386287649,0.014334035274481172,0.019754715640042636
ablation,ipd,standard_pg,50,0,9.791925737124394,0.010974784950912137,0.012507969881998284
ablation,ipd,standard_pg,51,0,9.81755824057328,0.009333408010409383,0.02310327761344291
ablation,ipd,standard_pg,52,0,9.794632662133948,0.013170668158445793,0.016459991601087007
ablation,ipd,standard_pg,53,0,9.790251376065376,0.012290075554689006,0.01771703948168806
ablation,ipd,standard_pg,54,0,9.755306914154318,0.008757717580303012,0.010462054745673428
ablation,ipd,standard_pg,55,0,9.826991948598033,0.014527452098117441,0.016705659438117294
ablation,ipd,standard_pg,56,0,9.784261287231242,0.012216379324934525,0.012339677548523397
ablation,ipd,standard_pg,57,0,9.771743081381938,0.014178741892051386,0.014724502320690915
ablation,ipd,standard_pg,58,0,10.800132227638835,0.010775818629679433,0.06142011966430487
ablation,ipd,standard_pg,59,0,9.769289261954853,0.009208060419693645,0.011940916892028194
ablation,ipd,standard_pg,60,0,9.770970576243489,0.010124593705798525,0.012769912827447157
ablation,ipd,standard_pg,61,0,9.796580137761307,0.00967541866017032,0.02025546403613437
ablation,ipd,standard_pg,62,0,9.793344215462142,0.013797936376631952,0.016267425724164036
ablation,ipd,standard_pg,63,0,9.80830947762028,0.018163547582454805,0.023349707576200786
ablation,ipd,standard_pg,64,0,23.949078568714405,0.013778253759370097,0.4956265549971749
ablation,ipd,standard_pg,65,0,9.776976258016052,0.014406249434635249,0.014670583692960593
ablation,ipd,standard_pg,66,0,9.801715618236653,0.018517925121268274,0.018655829393885964
ablation,ipd,standard_pg,67,1,28.937705011888674,0.9968631336632316,0.9979345858790676
ablation,ipd,standard_pg,68,0,9.78810461746226,0.013456301678011347,0.01608093779339425
ablation,ipd,standard_pg,69,1,28.95409496584571,0.9988644067436588,0.9988710117116807
ablation,ipd,standard_pg,70,1,28.956455276328064,0.9987836479013502,0.9988089625926762
ablation,ipd,standard_pg,71,0,9.775912982625467,0.013212398323415116,0.013255860691618482
ablation,ipd,standard_pg,72,0,9.77119709777151,0.012731936402768288,0.013582330038567129
ablation,ipd,standard_pg,73,0,9.786493019685459,0.015670369945058247,0.015822007973513852
ablation,ipd,standard_pg,74,0,9.806419517186708,0.013475633897731883,0.01569521104140372
ablation,ipd,standard_pg,75,0,9.828233948663264,0.018022143835792263,0.018977668776451365
ablation,ipd,standard_pg,76,0,9.786462138368805,0.009681712301978248,0.01184011310388681
ablation,ipd,standard_pg,77,0,9.78053294400544,0.01013623088373927,0.013083407461664094
ablation,ipd,standard_pg,78,0,9.81596511611216,0.0161407743267177,0.022207198766097773
ablation,ipd,standard_pg,79,0,9.826107434157597,0.01386990888398626,0.01512216755985512
ablation,ipd,standard_pg,80,0,9.821388247514435,0.017810012759681124,0.02083824874584556
ablation,ipd,standard_pg,81,0,9.781430877644024,0.010300341429239834,0.013023823096952446
ablation,ipd,standard_pg,82,0,9.808021078982282,0.01774182566408807,0.018181951134489654
ablation,ipd,standard_pg,83,0,9.807610222952052,0.013901839844725138,0.01809431170024767
ablation,ipd,standard_pg,84,0,9.802722018894347,0.012562697751971469,0.019219264133254022
ablation,ipd,standard_pg,85,0,9.768046426573175,0.01211311792937404,0.012975442286633148
ablation,ipd,standard_pg,86,0,9.791682697752286,0.0118434781498712,0.015142415671048905
ablation,ipd,standard_pg,87,0,9.79106836816628,0.013902587283459514,0.015145392811495005
ablation,ipd,standard_pg,88,0,11.704230551699538,0.01446825226195195,0.4877179606587245
ablation,ipd,standard_pg,89,0,9.787018581807462,0.015766561248883305,0.016716533331741584
ablation,ipd,standard_pg,90,0,9.795417151948701,0.01222639966116644,0.013358619738034542
ablation,ipd,standard_pg,91,0,9.822817207413573,0.009398216028611774,0.017550983748080666
ablation,ipd,standard_pg,92,1,27.007457259901443,0.9672244658000962,0.9713311664306405
ablation,ipd,standard_pg,93,0,9.89600657821872,0.023708236457795274,0.03303526795826772
ablation,ipd,standard_pg,94,0,9.825357677681051,0.01629491945129078,0.02352308483353861
ablation,ipd,standard_pg,95,0,9.82757113297614,0.016508698157879045,0.020526838404493347
ablation,ipd,standard_pg,96,0,9.769442392347834,0.009458898142587713,0.011791085049469895
ablation,ipd,standard_pg,97,0,9.819872972572966,0.012666785959007547,0.02234240834156726
ablation,ipd,standard_pg,98,0,9.914587985967895,0.013137512401452344,0.027493812877270492
ablation,ipd,standard_pg,99,0,9.780642622887157,0.012153335974708118,0.014648810467797634
ablation,ipd,meta_pg,0,0,9.825773676919281,0.012326824455318295,0.021852279147150926
ablation,ipd,meta_pg,1,0,9.807138666725479,0.013093811154504071,0.015603332465830354
ablation,ipd,meta_pg,2,0,9.785993798586574,0.012578927383037307,0.014781289233970523
ablation,ipd,meta_pg,3,1,28.941594440049023,0.9987008193792187,0.9987987276162131
ablation,ipd,meta_pg,4,0,9.889353137331888,0.011949306747811451,0.02987123928608116
ablation,ipd,meta_pg,5,0,9.81584245859655,0.017406697978681746,0.020168222561339214
ablation,ipd,meta_pg,6,0,9.799402826281966,0.013688502599805563,0.01841471169127867
ablation,ipd,meta_pg,7,0,9.770939069639118,0.011304211538591288,0.01257878764698318
ablation,ipd,meta_pg,8,0,9.808482377770664,0.015633860959323984,0.0196112597088733
ablation,ipd,meta_pg,9,0,9.793031516651704,0.009649455737255126,0.01177189089843407
ablation,ipd,meta_pg,10,0,9.795550384135765,0.01408879138582254,0.01732487673108732
ablation,ipd,meta_pg,11,0,18.883065885065605,0.008177909206719895,0.49689397455846235
ablation,ipd,meta_pg,12,0,10.351549483850281,0.03776257242407107,0.07778037023832565
ablation,ipd,meta_pg,13,1,28.97087179315913,0.9967259162905868,0.9976306656606272
ablation,ipd,meta_pg,14,0,9.781389481930002,0.007212013019764907,0.015292338945573788
ablation,ipd,meta_pg,15,0,9.761469439166147,0.012106247896449708,0.013134870432425956
ablation,ipd,meta_pg,16,0,9.77025125151125,0.010115495338067854,0.01045265122532316
ablation,ipd,meta_pg,17,0,9.824820863714091,0.011092325282005924,0.020834039612469178
ablation,ipd,meta_pg,18,0,9.800439231463333,0.01107797198036984,0.01741510402136999
ablation,ipd,meta_pg,19,0,9.786951273908446,0.009984823053221334,0.016438404438848413
ablation,ipd,meta_pg,20,0,9.796972137419528,0.013155737938880524,0.01588207493030245
ablation,ipd,meta_pg,21,0,9.807557598798585,0.010948995195781673,0.014250059531358075
ablation,ipd,meta_pg,22,0,9.873590675908826,0.01529617778051639,0.015785435663814868
ablation,ipd,meta_pg,23,0,10.449941984176775,0.12388903955092412,0.16018747722232876
ablation,ipd,meta_pg,24,0,9.783948844284584,0.0078748381420836,0.013057649270071284
ablation,ipd,meta_pg,25,0,9.809883888968521,0.01603375020761027,0.017180681015186938
ablation,ipd,meta_pg,26,0,9.786639655977188,0.010678944607425718,0.014291770839522204
ablation,ipd,meta_pg,27,0,17.29145721701603,0.015514950374381182,0.04653769100072731
ablation,ipd,meta_pg,28,0,9.778234659643365,0.00787272855420981,0.016449278457772228
ablation,ipd,meta_pg,29,0,9.776835475556389,0.002482329817534149,0.010167178750444879
ablation,ipd,meta_pg,30,0,16.344007095207576,0.004337333992781768,0.4917441547392186
ablation,ipd,meta_pg,31,0,9.815057968463327,0.01971113871042953,0.022249768093294882
ablation,ipd,meta_pg,32,0,22.261272951330348,0.01082227197423744,0.4075654985506028
ablation,ipd,meta_pg,33,0,9.768657016170351,0.00803605638098816,0.009788910277985296
ablation,ipd,meta_pg,34,1,28.962894646501844,0.9988752752800729,0.9989673092127269
ablation,ipd,meta_pg,35,1,28.932119792488052,0.9978314727161484,0.9982438540671688
ablation,ipd,meta_pg,36,0,9.83151553460753,0.010571477862548603,0.014361598386733829
ablation,ipd,meta_pg,37,0,9.786002578610983,0.01638495291927731,0.016686243053755642
ablation,ipd,meta_pg,38,0,9.822256996421523,0.01764757752920391,0.019544344252162116
ablation,ipd,meta_pg,39,0,17.985988754807863,0.00774208487083915,0.044894771419313535
ablation,ipd,meta_pg,40,0,9.809241492405265,0.014985012594910276,0.01640654750455977
ablation,ipd,meta_pg,41,0,9.85486168969162,0.02093882181175903,0.024811841300969424
ablation,ipd,meta_pg,42,0,9.792496010969739,0.014450673475442422,0.015099004041518987
ablation,ipd,meta_pg,43,0,9.871122325338689,0.018783309254102154,0.02087937783150131
ablation,ipd,meta_pg,44,0,9.777006380426656,0.01255439709054745,0.013291218521778819
ablation,ipd,meta_pg,45,0,9.776041333994174,0.008129150886672976,0.011927554742468616
ablation,ipd,meta_pg,46,0,9.824815984326,0.01840899069589457,0.023810765223036753
ablation,ipd,meta_pg,47,0,9.789881392468653,0.016496990841625203,0.018949528494874288
ablation,ipd,meta_pg,48,0,9.779026532364343,0.012742995770779303,0.015766077954820927
ablation,ipd,meta_pg,49,0,9.80586420889771,0.014762006456586239,0.020893244980297633
ablation,ipd,meta_pg,50,0,9.798180017083972,0.011332479950592946,0.013545578156788928
ablation,ipd,meta_pg,51,0,9.789874615499473,0.00988224389473161,0.01747453159323132
ablation,ipd,meta_pg,52,0,9.795807881550651,0.014186527186533345,0.01573622794886184
ablation,ipd,meta_pg,53,0,9.792754647965559,0.012517778199977918,0.017848047156966525
ablation,ipd,meta_pg,54,0,9.763507665164372,0.00918972043142816,0.010616301521339518
ablation,ipd,meta_pg,55,0,9.833242489958325,0.014532342981725843,0.020077978016984147
ablation,ipd,meta_pg,56,0,9.808936345147595,0.01327260836836883,0.01575087672377213
ablation,ipd,meta_pg,57,0,9.790617157449837,0.018023434273725596,0.018252537356746354
ablation,ipd,meta_pg,58,0,10.007816836186073,0.019909596124972055,0.03383060530452062
ablation,ipd,meta_pg,59,0,9.775613304271662,0.010037084363679732,0.01261843565627571
ablation,ipd,meta_pg,60,0,9.775726663607056,0.01030782688770444,0.013275627238322959
ablation,ipd,meta_pg,61,0,9.800235076215138,0.010746122840893529,0.020774243377666708
ablation,ipd,meta_pg,62,0,9.80849162665902,0.015455716439012633,0.015559621761974798
ablation,ipd,meta_pg,63,1,28.944822017749686,0.9985575193428067,0.9986363714936299
ablation,ipd,meta_pg,64,0,9.836568705774699,0.017298295254382094,0.025340540559172085
ablation,ipd,meta_pg,65,0,9.787271397532162,0.014444615690691606,0.01486066121166819
ablation,ipd,meta_pg,66,1,28.957210639752418,0.998815406444881,0.9989216830237808
ablation,ipd,meta_pg,67,0,9.858022315062367,0.02004778385849644,0.03216325661833039
ablation,ipd,meta_pg,68,0,9.785245074169648,0.013422327945602167,0.015837353020758695
ablation,ipd,meta_pg,69,1,28.957570420052523,0.9986656481712051,0.9988144414537686
ablation,ipd,meta_pg,70,0,23.32682413552484,0.07281157794311079,0.43080527883960484
ablation,ipd,meta_pg,71,0,9.776737742300947,0.012941713142675709,0.013460310755363882
ablation,ipd,meta_pg,72,0,9.800672632123444,0.01345533072801919,0.016266183875194434
ablation,ipd,meta_pg,73,0,9.787192663128018,0.014595751332442364,0.015488060685249258
ablation,ipd,meta_pg,74,0,9.802761868125803,0.015339236358012613,0.015798647614804366
ablation,ipd,meta_pg,75,0,9.852495992183066,0.0205832779635233,0.021164805662336403
ablation,ipd,meta_pg,76,0,9.804398337862203,0.010580841643584096,0.013303873375882727
ablation,ipd,meta_pg,77,0,9.826476173930086,0.015449495855681122,0.017128324335525965
ablation,ipd,meta_pg,78,0,9.838347600326856,0.019917326527452858,0.025166299868310024
ablation,ipd,meta_pg,79,0,9.830868930073962,0.013961192086349303,0.01849038652559218
ablation,ipd,meta_pg,80,0,9.815948911551661,0.015885057031212055,0.020719402746432292
ablation,ipd,meta_pg,81,0,9.787385779652979,0.01126697571591779,0.014014980665442895
ablation,ipd,meta_pg,82,0,9.82478092918396,0.019833089495545516,0.020538047688319176
ablation,ipd,meta_pg,83,0,9.812035308139293,0.014746801950316628,0.018412485452463365
ablation,ipd,meta_pg,84,0,9.788750480576411,0.011286096748000766,0.015430269200732344
ablation,ipd,meta_pg,85,0,9.776038813062751,0.012979797744965426,0.014780337750391469
ablation,ipd,meta_pg,86,0,9.809455256265235,0.014931799691832358,0.016935662395646013
ablation,ipd,meta_pg,87,0,9.777284774160293,0.012917156963088131,0.013738177892034378
ablation,ipd,meta_pg,88,0,9.815105096431484,0.021459165522719415,0.02431012895614911
ablation,ipd,meta_pg,89,0,9.792247046741805,0.016938783015587065,0.017504243286989504
ablation,ipd,meta_pg,90,0,9.802633692431622,0.012260609777577739,0.013678893054816885
ablation,ipd,meta_pg,91,0,16.794686154383264,0.02255201704315739,0.1095434270289736
ablation,ipd,meta_pg,92,1,28.92201147710034,0.9982193313891754,0.9983683350074706
